year,gender,age,MYE,flag,min
1975,F,54,8617,TRUE,8006
1975,F,55,8537,TRUE,7898
1975,F,56,7776,TRUE,7124
1975,F,57,7082,TRUE,6350
1975,F,58,7071,TRUE,6433
1975,F,59,7350,TRUE,6557
1975,F,60,7876,TRUE,7283
1975,F,61,7776,TRUE,7239
1975,F,62,7878,TRUE,7209
1975,F,63,7702,TRUE,7011
1975,F,64,7848,TRUE,6891
1975,F,65,7431,TRUE,6103
1975,F,66,7218,TRUE,5892
1975,F,67,6895,TRUE,5550
1975,F,68,6775,TRUE,5215
1975,F,69,6593,TRUE,4813
1975,F,70,6298,TRUE,4456
1975,F,71,5877,TRUE,4185
1975,F,72,5619,TRUE,3881
1975,F,73,5361,TRUE,3507
1975,F,74,5163,TRUE,3403
1975,F,75,4818,TRUE,3120
1975,F,76,4338,TRUE,2835
1975,F,77,3884,TRUE,2528
1975,F,78,3732,TRUE,2159
1975,F,79,3530,TRUE,2022
1975,F,80,3114,TRUE,1763
1975,F,81,2804,TRUE,1500
1975,F,82,2530,TRUE,1315
1975,F,83,2114,TRUE,1100
1975,F,84,1747,TRUE,995
1975,F,85,1499,TRUE,798
1975,F,86,1624,TRUE,750
1975,F,87,1104,TRUE,383
1975,F,88,871,TRUE,304
1975,F,89,599,TRUE,157
1975,F,90,1562,TRUE,468
1975,M,0,13849,TRUE,12854
1975,M,1,14378,TRUE,13318
1975,M,2,14878,TRUE,13614
1975,M,3,15236,TRUE,13855
1975,M,4,15050,TRUE,14404
1975,M,5,15226,TRUE,14495
1975,M,6,15376,TRUE,14728
1975,M,7,15704,TRUE,14928
1975,M,8,15721,TRUE,14945
1975,M,9,16302,TRUE,15243
1975,M,10,16628,TRUE,15680
1975,M,11,16251,TRUE,15515
1975,M,12,15787,TRUE,14957
1975,M,13,15058,TRUE,14740
1975,M,14,14565,TRUE,14248
1975,M,15,13841,TRUE,13610
1975,M,16,13043,TRUE,12940
1975,M,17,13063,TRUE,12698
1975,M,18,12282,TRUE,12252
1975,M,19,11346,TRUE,11301
1975,M,20,12552,TRUE,10620
1975,M,21,12349,TRUE,10381
1975,M,22,12033,TRUE,10206
1975,M,23,11520,TRUE,9822
1975,M,24,11229,TRUE,9672
1975,M,25,10956,TRUE,9848
1975,M,26,10835,TRUE,9955
1975,M,27,10853,TRUE,10075
1975,M,28,11045,TRUE,10156
1975,M,29,10256,TRUE,9525
1975,M,30,9653,TRUE,9507
1975,M,31,9817,TRUE,9650
1975,M,32,9840,TRUE,9631
1975,M,33,9036,TRUE,8680
1975,M,34,8848,TRUE,8257
1975,M,35,8740,TRUE,8334
1975,M,36,8770,TRUE,8412
1975,M,37,8584,TRUE,8120
1975,M,38,8629,TRUE,8251
1975,M,39,8300,TRUE,8269
1975,M,40,7805,FALSE,7805
1975,M,41,7738,FALSE,7738
1975,M,42,7707,FALSE,7707
1975,M,43,7733,FALSE,7733
1975,M,44,7996,FALSE,7996
1975,M,45,7838,FALSE,7838
1975,M,46,7803,FALSE,7803
1975,M,47,7676,FALSE,7676
1975,M,48,7995,FALSE,7995
1975,M,49,7739,FALSE,7739
1975,M,50,7562,FALSE,7562
1975,M,51,7605,FALSE,7605
1975,M,52,7661,FALSE,7661
1975,M,53,7861,FALSE,7861
1975,M,54,8006,FALSE,8006
1975,M,55,7898,FALSE,7898
1975,M,56,7124,FALSE,7124
1975,M,57,6350,FALSE,6350
1975,M,58,6433,FALSE,6433
1975,M,59,6557,FALSE,6557
1975,M,60,7283,FALSE,7283
1975,M,61,7239,FALSE,7239
1975,M,62,7209,FALSE,7209
1975,M,63,7011,FALSE,7011
1975,M,64,6891,FALSE,6891
1975,M,65,6103,FALSE,6103
1975,M,66,5892,FALSE,5892
1975,M,67,5550,FALSE,5550
1975,M,68,5215,FALSE,5215
1975,M,69,4813,FALSE,4813
1975,M,70,4456,FALSE,4456
1975,M,71,4185,FALSE,4185
1975,M,72,3881,FALSE,3881
1975,M,73,3507,FALSE,3507
1975,M,74,3403,FALSE,3403
1975,M,75,3120,FALSE,3120
1975,M,76,2835,FALSE,2835
1975,M,77,2528,FALSE,2528
1975,M,78,2159,FALSE,2159
1975,M,79,2022,FALSE,2022
1975,M,80,1763,FALSE,1763
1975,M,81,1500,FALSE,1500
1975,M,82,1315,FALSE,1315
1975,M,83,1100,FALSE,1100
1975,M,84,995,FALSE,995
1975,M,85,798,FALSE,798
1975,M,86,750,FALSE,750
1975,M,87,383,FALSE,383
1975,M,88,304,FALSE,304
1975,M,89,157,FALSE,157
1975,M,90,468,FALSE,468
1976,F,0,12567,FALSE,12567
1976,F,1,12675,FALSE,12675
1976,F,2,13169,FALSE,13169
1976,F,3,13473,FALSE,13473
1976,F,4,13718,FALSE,13718
1976,F,5,14335,FALSE,14335
1976,F,6,14427,FALSE,14427
1976,F,7,14656,FALSE,14656
1976,F,8,14858,FALSE,14858
1976,F,9,14875,FALSE,14875
1976,F,10,15207,FALSE,15207
1976,F,11,15643,FALSE,15643
1976,F,12,15479,FALSE,15479
1976,F,13,14923,FALSE,14923
1976,F,14,14708,FALSE,14708
1976,F,15,14091,FALSE,14091
1976,F,16,13450,FALSE,13450
1976,F,17,12796,FALSE,12796
1976,F,18,12522,FALSE,12522
1976,F,19,12095,FALSE,12095
1976,F,20,11010,FALSE,11010
1976,F,21,10310,FALSE,10310
1976,F,22,10065,FALSE,10065
1976,F,23,9901,FALSE,9901
1976,F,24,9517,FALSE,9517
1976,F,25,9521,FALSE,9521
1976,F,26,9708,FALSE,9708
1976,F,27,9814,FALSE,9814
1976,F,28,9935,FALSE,9935
1976,F,29,10015,FALSE,10015
1976,F,30,9444,FALSE,9444
1976,F,31,9431,FALSE,9431
1976,F,32,9570,FALSE,9570
1976,F,33,9552,FALSE,9552
1976,F,34,8602,FALSE,8602
1976,F,35,8208,FALSE,8208
1976,F,36,8291,FALSE,8291
1976,F,37,8369,FALSE,8369
1976,F,38,8077,FALSE,8077
1976,F,39,8204,FALSE,8204
1976,F,40,8237,TRUE,8029
1976,F,41,7962,TRUE,7700
1976,F,42,7841,TRUE,7637
1976,F,43,8074,TRUE,7592
1976,F,44,7959,TRUE,7628
1976,F,45,8169,TRUE,7831
1976,F,46,8156,TRUE,7743
1976,F,47,7970,TRUE,7702
1976,F,48,7945,TRUE,7568
1976,F,49,8143,TRUE,7881
1976,F,50,8157,TRUE,7562
1976,F,51,7916,TRUE,7445
1976,F,52,8152,TRUE,7470
1976,F,53,8122,TRUE,7519
1976,F,54,8312,TRUE,7710
1976,F,55,8528,TRUE,7850
1976,F,56,8416,TRUE,7749
1976,F,57,7666,TRUE,6977
1976,F,58,6969,TRUE,6187
1976,F,59,6962,TRUE,6290
1976,F,60,7293,TRUE,6825
1976,F,61,7789,TRUE,7023
1976,F,62,7661,TRUE,6970
1976,F,63,7756,TRUE,6920
1976,F,64,7563,TRUE,6702
1976,F,65,7675,TRUE,6141
1976,F,66,7274,TRUE,5862
1976,F,67,7050,TRUE,5643
1976,F,68,6726,TRUE,5314
1976,F,69,6593,TRUE,4988
1976,F,70,6392,TRUE,4537
1976,F,71,6087,TRUE,4191
1976,F,72,5670,TRUE,3903
1976,F,73,5366,TRUE,3596
1976,F,74,5115,TRUE,3220
1976,F,75,4918,TRUE,3156
1976,F,76,4485,TRUE,2849
1976,F,77,4030,TRUE,2562
1976,F,78,3612,TRUE,2264
1976,F,79,3451,TRUE,1933
1976,F,80,3229,TRUE,1796
1976,F,81,2831,TRUE,1537
1976,F,82,2517,TRUE,1296
1976,F,83,2264,TRUE,1112
1976,F,84,1872,TRUE,913
1976,F,85,1484,TRUE,840
1976,F,86,1274,TRUE,658
1976,F,87,1423,TRUE,612
1976,F,88,910,TRUE,247
1976,F,89,713,TRUE,203
1976,F,90,1586,TRUE,367
1976,M,0,13412,TRUE,12567
1976,M,1,13708,TRUE,12675
1976,M,2,14266,TRUE,13169
1976,M,3,14767,TRUE,13473
1976,M,4,15129,TRUE,13718
1976,M,5,14981,TRUE,14335
1976,M,6,15105,TRUE,14427
1976,M,7,15310,TRUE,14656
1976,M,8,15633,TRUE,14858
1976,M,9,15649,TRUE,14875
1976,M,10,16266,TRUE,15207
1976,M,11,16590,TRUE,15643
1976,M,12,16213,TRUE,15479
1976,M,13,15750,TRUE,14923
1976,M,14,15020,TRUE,14708
1976,M,15,14364,TRUE,14091
1976,M,16,13644,TRUE,13450
1976,M,17,13274,TRUE,12796
1976,M,18,12560,TRUE,12522
1976,M,19,12153,TRUE,12095
1976,M,20,12945,TRUE,11010
1976,M,21,12470,TRUE,10310
1976,M,22,12268,TRUE,10065
1976,M,23,11956,TRUE,9901
1976,M,24,11449,TRUE,9517
1976,M,25,10938,TRUE,9521
1976,M,26,10851,TRUE,9708
1976,M,27,10738,TRUE,9814
1976,M,28,10750,TRUE,9935
1976,M,29,10944,TRUE,10015
1976,M,30,9855,TRUE,9444
1976,M,31,9569,TRUE,9431
1976,M,32,9733,TRUE,9570
1976,M,33,9748,TRUE,9552
1976,M,34,8953,TRUE,8602
1976,M,35,8626,TRUE,8208
1976,M,36,8608,TRUE,8291
1976,M,37,8641,TRUE,8369
1976,M,38,8451,TRUE,8077
1976,M,39,8508,TRUE,8204
1976,M,40,8029,FALSE,8029
1976,M,41,7700,FALSE,7700
1976,M,42,7637,FALSE,7637
1976,M,43,7592,FALSE,7592
1976,M,44,7628,FALSE,7628
1976,M,45,7831,FALSE,7831
1976,M,46,7743,FALSE,7743
1976,M,47,7702,FALSE,7702
1976,M,48,7568,FALSE,7568
1976,M,49,7881,FALSE,7881
1976,M,50,7562,FALSE,7562
1976,M,51,7445,FALSE,7445
1976,M,52,7470,FALSE,7470
1976,M,53,7519,FALSE,7519
1976,M,54,7710,FALSE,7710
1976,M,55,7850,FALSE,7850
1976,M,56,7749,FALSE,7749
1976,M,57,6977,FALSE,6977
1976,M,58,6187,FALSE,6187
1976,M,59,6290,FALSE,6290
1976,M,60,6825,FALSE,6825
1976,M,61,7023,FALSE,7023
1976,M,62,6970,FALSE,6970
1976,M,63,6920,FALSE,6920
1976,M,64,6702,FALSE,6702
1976,M,65,6141,FALSE,6141
1976,M,66,5862,FALSE,5862
1976,M,67,5643,FALSE,5643
1976,M,68,5314,FALSE,5314
1976,M,69,4988,FALSE,4988
1976,M,70,4537,FALSE,4537
1976,M,71,4191,FALSE,4191
1976,M,72,3903,FALSE,3903
1976,M,73,3596,FALSE,3596
1976,M,74,3220,FALSE,3220
1976,M,75,3156,FALSE,3156
1976,M,76,2849,FALSE,2849
1976,M,77,2562,FALSE,2562
1976,M,78,2264,FALSE,2264
1976,M,79,1933,FALSE,1933
1976,M,80,1796,FALSE,1796
1976,M,81,1537,FALSE,1537
1976,M,82,1296,FALSE,1296
1976,M,83,1112,FALSE,1112
1976,M,84,913,FALSE,913
1976,M,85,840,FALSE,840
1976,M,86,658,FALSE,658
1976,M,87,612,FALSE,612
1976,M,88,247,FALSE,247
1976,M,89,203,FALSE,203
1976,M,90,367,FALSE,367
1977,F,0,12768,FALSE,12768
1977,F,1,12404,FALSE,12404
1977,F,2,12544,FALSE,12544
1977,F,3,13042,FALSE,13042
1977,F,4,13350,FALSE,13350
1977,F,5,13650,FALSE,13650
1977,F,6,14271,FALSE,14271
1977,F,7,14363,FALSE,14363
1977,F,8,14587,FALSE,14587
1977,F,9,14793,FALSE,14793
1977,F,10,14834,FALSE,14834
1977,F,11,15167,FALSE,15167
1977,F,12,15600,FALSE,15600
1977,F,13,15439,FALSE,15439
1977,F,14,14883,FALSE,14883
1977,F,15,14563,FALSE,14563
1977,F,16,13948,FALSE,13948
1977,F,17,13329,FALSE,13329
1977,F,18,12642,FALSE,12642
1977,F,19,12380,FALSE,12380
1977,F,20,11856,FALSE,11856
1977,F,21,10742,FALSE,10742
1977,F,22,10047,FALSE,10047
1977,F,23,9798,FALSE,9798
1977,F,24,9639,FALSE,9639
1977,F,25,9372,FALSE,9372
1977,F,26,9402,FALSE,9402
1977,F,27,9585,FALSE,9585
1977,F,28,9693,FALSE,9693
1977,F,29,9814,FALSE,9814
1977,F,30,9939,FALSE,9939
1977,F,31,9374,FALSE,9374
1977,F,32,9361,FALSE,9361
1977,F,33,9492,FALSE,9492
1977,F,34,9482,FALSE,9482
1977,F,35,8555,FALSE,8555
1977,F,36,8162,FALSE,8162
1977,F,37,8247,FALSE,8247
1977,F,38,8321,FALSE,8321
1977,F,39,8030,FALSE,8030
1977,F,40,8166,FALSE,8166
1977,F,41,8203,TRUE,7987
1977,F,42,7931,TRUE,7653
1977,F,43,7804,TRUE,7578
1977,F,44,8031,TRUE,7539
1977,F,45,7905,TRUE,7526
1977,F,46,8114,TRUE,7763
1977,F,47,8089,TRUE,7685
1977,F,48,7907,TRUE,7641
1977,F,49,7866,TRUE,7498
1977,F,50,8049,TRUE,7757
1977,F,51,8070,TRUE,7476
1977,F,52,7825,TRUE,7345
1977,F,53,8050,TRUE,7358
1977,F,54,8016,TRUE,7385
1977,F,55,8213,TRUE,7559
1977,F,56,8408,TRUE,7716
1977,F,57,8286,TRUE,7602
1977,F,58,7549,TRUE,6835
1977,F,59,6859,TRUE,6052
1977,F,60,6917,TRUE,6622
1977,F,61,7200,TRUE,6713
1977,F,62,7679,TRUE,6881
1977,F,63,7541,TRUE,6804
1977,F,64,7632,TRUE,6778
1977,F,65,7392,TRUE,6028
1977,F,66,7510,TRUE,5913
1977,F,67,7121,TRUE,5620
1977,F,68,6853,TRUE,5367
1977,F,69,6526,TRUE,5037
1977,F,70,6400,TRUE,4697
1977,F,71,6189,TRUE,4247
1977,F,72,5882,TRUE,3919
1977,F,73,5451,TRUE,3620
1977,F,74,5122,TRUE,3278
1977,F,75,4838,TRUE,2949
1977,F,76,4640,TRUE,2875
1977,F,77,4209,TRUE,2565
1977,F,78,3739,TRUE,2291
1977,F,79,3307,TRUE,1988
1977,F,80,3172,TRUE,1710
1977,F,81,2926,TRUE,1562
1977,F,82,2545,TRUE,1346
1977,F,83,2212,TRUE,1098
1977,F,84,1966,TRUE,914
1977,F,85,1634,TRUE,766
1977,F,86,1256,TRUE,689
1977,F,87,1041,TRUE,533
1977,F,88,1238,TRUE,500
1977,F,89,709,TRUE,140
1977,F,90,1726,TRUE,284
1977,M,0,13192,TRUE,12768
1977,M,1,13274,TRUE,12404
1977,M,2,13595,TRUE,12544
1977,M,3,14160,TRUE,13042
1977,M,4,14668,TRUE,13350
1977,M,5,15057,TRUE,13650
1977,M,6,14910,TRUE,14271
1977,M,7,15032,TRUE,14363
1977,M,8,15238,TRUE,14587
1977,M,9,15562,TRUE,14793
1977,M,10,15610,TRUE,14834
1977,M,11,16224,TRUE,15167
1977,M,12,16550,TRUE,15600
1977,M,13,16172,TRUE,15439
1977,M,14,15711,TRUE,14883
1977,M,15,14843,TRUE,14563
1977,M,16,14189,TRUE,13948
1977,M,17,13832,TRUE,13329
1977,M,18,12686,TRUE,12642
1977,M,19,12446,TRUE,12380
1977,M,20,12848,TRUE,11856
1977,M,21,12618,TRUE,10742
1977,M,22,12150,TRUE,10047
1977,M,23,11952,TRUE,9798
1977,M,24,11642,TRUE,9639
1977,M,25,10806,TRUE,9372
1977,M,26,10770,TRUE,9402
1977,M,27,10688,TRUE,9585
1977,M,28,10576,TRUE,9693
1977,M,29,10587,TRUE,9814
1977,M,30,10607,TRUE,9939
1977,M,31,9840,TRUE,9374
1977,M,32,9539,TRUE,9361
1977,M,33,9713,TRUE,9492
1977,M,34,9732,TRUE,9482
1977,M,35,8776,TRUE,8555
1977,M,36,8581,TRUE,8162
1977,M,37,8551,TRUE,8247
1977,M,38,8586,TRUE,8321
1977,M,39,8403,TRUE,8030
1977,M,40,8323,TRUE,8166
1977,M,41,7987,FALSE,7987
1977,M,42,7653,FALSE,7653
1977,M,43,7578,FALSE,7578
1977,M,44,7539,FALSE,7539
1977,M,45,7526,FALSE,7526
1977,M,46,7763,FALSE,7763
1977,M,47,7685,FALSE,7685
1977,M,48,7641,FALSE,7641
1977,M,49,7498,FALSE,7498
1977,M,50,7757,FALSE,7757
1977,M,51,7476,FALSE,7476
1977,M,52,7345,FALSE,7345
1977,M,53,7358,FALSE,7358
1977,M,54,7385,FALSE,7385
1977,M,55,7559,FALSE,7559
1977,M,56,7716,FALSE,7716
1977,M,57,7602,FALSE,7602
1977,M,58,6835,FALSE,6835
1977,M,59,6052,FALSE,6052
1977,M,60,6622,FALSE,6622
1977,M,61,6713,FALSE,6713
1977,M,62,6881,FALSE,6881
1977,M,63,6804,FALSE,6804
1977,M,64,6778,FALSE,6778
1977,M,65,6028,FALSE,6028
1977,M,66,5913,FALSE,5913
1977,M,67,5620,FALSE,5620
1977,M,68,5367,FALSE,5367
1977,M,69,5037,FALSE,5037
1977,M,70,4697,FALSE,4697
1977,M,71,4247,FALSE,4247
1977,M,72,3919,FALSE,3919
1977,M,73,3620,FALSE,3620
1977,M,74,3278,FALSE,3278
1977,M,75,2949,FALSE,2949
1977,M,76,2875,FALSE,2875
1977,M,77,2565,FALSE,2565
1977,M,78,2291,FALSE,2291
1977,M,79,1988,FALSE,1988
1977,M,80,1710,FALSE,1710
1977,M,81,1562,FALSE,1562
1977,M,82,1346,FALSE,1346
1977,M,83,1098,FALSE,1098
1977,M,84,914,FALSE,914
1977,M,85,766,FALSE,766
1977,M,86,689,FALSE,689
1977,M,87,533,FALSE,533
1977,M,88,500,FALSE,500
1977,M,89,140,FALSE,140
1977,M,90,284,FALSE,284
1978,F,0,12769,FALSE,12769
1978,F,1,12609,FALSE,12609
1978,F,2,12284,FALSE,12284
1978,F,3,12427,FALSE,12427
1978,F,4,12927,FALSE,12927
1978,F,5,13277,FALSE,13277
1978,F,6,13579,FALSE,13579
1978,F,7,14200,FALSE,14200
1978,F,8,14287,FALSE,14287
1978,F,9,14518,FALSE,14518
1978,F,10,14743,FALSE,14743
1978,F,11,14785,FALSE,14785
1978,F,12,15115,FALSE,15115
1978,F,13,15548,FALSE,15548
1978,F,14,15387,FALSE,15387
1978,F,15,14753,FALSE,14753
1978,F,16,14430,FALSE,14430
1978,F,17,13834,FALSE,13834
1978,F,18,13179,FALSE,13179
1978,F,19,12517,FALSE,12517
1978,F,20,12177,FALSE,12177
1978,F,21,11630,FALSE,11630
1978,F,22,10522,FALSE,10522
1978,F,23,9830,FALSE,9830
1978,F,24,9576,FALSE,9576
1978,F,25,9505,FALSE,9505
1978,F,26,9263,FALSE,9263
1978,F,27,9299,FALSE,9299
1978,F,28,9475,FALSE,9475
1978,F,29,9585,FALSE,9585
1978,F,30,9744,FALSE,9744
1978,F,31,9865,FALSE,9865
1978,F,32,9305,FALSE,9305
1978,F,33,9290,FALSE,9290
1978,F,34,9421,FALSE,9421
1978,F,35,9431,FALSE,9431
1978,F,36,8508,FALSE,8508
1978,F,37,8115,FALSE,8115
1978,F,38,8200,FALSE,8200
1978,F,39,8274,FALSE,8274
1978,F,40,7990,FALSE,7990
1978,F,41,8128,FALSE,8128
1978,F,42,8160,TRUE,7931
1978,F,43,7888,TRUE,7604
1978,F,44,7762,TRUE,7518
1978,F,45,7972,TRUE,7432
1978,F,46,7850,TRUE,7454
1978,F,47,8051,TRUE,7696
1978,F,48,8017,TRUE,7606
1978,F,49,7845,TRUE,7550
1978,F,50,7784,TRUE,7380
1978,F,51,7964,TRUE,7652
1978,F,52,7974,TRUE,7348
1978,F,53,7726,TRUE,7232
1978,F,54,7942,TRUE,7238
1978,F,55,7928,TRUE,7240
1978,F,56,8109,TRUE,7420
1978,F,57,8282,TRUE,7537
1978,F,58,8163,TRUE,7447
1978,F,59,7431,TRUE,6673
1978,F,60,6793,TRUE,6326
1978,F,61,6826,TRUE,6411
1978,F,62,7087,TRUE,6483
1978,F,63,7552,TRUE,6644
1978,F,64,7404,TRUE,6528
1978,F,65,7455,TRUE,6039
1978,F,66,7223,TRUE,5796
1978,F,67,7336,TRUE,5680
1978,F,68,6957,TRUE,5364
1978,F,69,6666,TRUE,5107
1978,F,70,6335,TRUE,4761
1978,F,71,6184,TRUE,4435
1978,F,72,5969,TRUE,3974
1978,F,73,5645,TRUE,3645
1978,F,74,5209,TRUE,3352
1978,F,75,4858,TRUE,2983
1978,F,76,4549,TRUE,2667
1978,F,77,4374,TRUE,2584
1978,F,78,3938,TRUE,2284
1978,F,79,3458,TRUE,2045
1978,F,80,3044,TRUE,1770
1978,F,81,2868,TRUE,1515
1978,F,82,2646,TRUE,1367
1978,F,83,2270,TRUE,1142
1978,F,84,1949,TRUE,922
1978,F,85,1698,TRUE,748
1978,F,86,1411,TRUE,621
1978,F,87,1044,TRUE,542
1978,F,88,851,TRUE,409
1978,F,89,1064,TRUE,394
1978,F,90,1842,TRUE,297
1978,M,0,13124,TRUE,12769
1978,M,1,13052,TRUE,12609
1978,M,2,13173,TRUE,12284
1978,M,3,13496,TRUE,12427
1978,M,4,14063,TRUE,12927
1978,M,5,14594,TRUE,13277
1978,M,6,14985,TRUE,13579
1978,M,7,14834,TRUE,14200
1978,M,8,14962,TRUE,14287
1978,M,9,15168,TRUE,14518
1978,M,10,15510,TRUE,14743
1978,M,11,15557,TRUE,14785
1978,M,12,16168,TRUE,15115
1978,M,13,16497,TRUE,15548
1978,M,14,16117,TRUE,15387
1978,M,15,15548,TRUE,14753
1978,M,16,14685,TRUE,14430
1978,M,17,14433,TRUE,13834
1978,M,18,13217,TRUE,13179
1978,M,19,12573,TRUE,12517
1978,M,20,13109,TRUE,12177
1978,M,21,12582,TRUE,11630
1978,M,22,12347,TRUE,10522
1978,M,23,11887,TRUE,9830
1978,M,24,11685,TRUE,9576
1978,M,25,10992,TRUE,9505
1978,M,26,10690,TRUE,9263
1978,M,27,10653,TRUE,9299
1978,M,28,10578,TRUE,9475
1978,M,29,10467,TRUE,9585
1978,M,30,10320,TRUE,9744
1978,M,31,10550,TRUE,9865
1978,M,32,9778,TRUE,9305
1978,M,33,9482,TRUE,9290
1978,M,34,9657,TRUE,9421
1978,M,35,9509,TRUE,9431
1978,M,36,8714,TRUE,8508
1978,M,37,8518,TRUE,8115
1978,M,38,8498,TRUE,8200
1978,M,39,8518,TRUE,8274
1978,M,40,8216,TRUE,7990
1978,M,41,8272,TRUE,8128
1978,M,42,7931,FALSE,7931
1978,M,43,7604,FALSE,7604
1978,M,44,7518,FALSE,7518
1978,M,45,7432,FALSE,7432
1978,M,46,7454,FALSE,7454
1978,M,47,7696,FALSE,7696
1978,M,48,7606,FALSE,7606
1978,M,49,7550,FALSE,7550
1978,M,50,7380,FALSE,7380
1978,M,51,7652,FALSE,7652
1978,M,52,7348,FALSE,7348
1978,M,53,7232,FALSE,7232
1978,M,54,7238,FALSE,7238
1978,M,55,7240,FALSE,7240
1978,M,56,7420,FALSE,7420
1978,M,57,7537,FALSE,7537
1978,M,58,7447,FALSE,7447
1978,M,59,6673,FALSE,6673
1978,M,60,6326,FALSE,6326
1978,M,61,6411,FALSE,6411
1978,M,62,6483,FALSE,6483
1978,M,63,6644,FALSE,6644
1978,M,64,6528,FALSE,6528
1978,M,65,6039,FALSE,6039
1978,M,66,5796,FALSE,5796
1978,M,67,5680,FALSE,5680
1978,M,68,5364,FALSE,5364
1978,M,69,5107,FALSE,5107
1978,M,70,4761,FALSE,4761
1978,M,71,4435,FALSE,4435
1978,M,72,3974,FALSE,3974
1978,M,73,3645,FALSE,3645
1978,M,74,3352,FALSE,3352
1978,M,75,2983,FALSE,2983
1978,M,76,2667,FALSE,2667
1978,M,77,2584,FALSE,2584
1978,M,78,2284,FALSE,2284
1978,M,79,2045,FALSE,2045
1978,M,80,1770,FALSE,1770
1978,M,81,1515,FALSE,1515
1978,M,82,1367,FALSE,1367
1978,M,83,1142,FALSE,1142
1978,M,84,922,FALSE,922
1978,M,85,748,FALSE,748
1978,M,86,621,FALSE,621
1978,M,87,542,FALSE,542
1978,M,88,409,FALSE,409
1978,M,89,394,FALSE,394
1978,M,90,297,FALSE,297
1979,F,0,13261,FALSE,13261
1979,F,1,12694,FALSE,12694
1979,F,2,12565,FALSE,12565
1979,F,3,12245,FALSE,12245
1979,F,4,12389,FALSE,12389
1979,F,5,12890,FALSE,12890
1979,F,6,13241,FALSE,13241
1979,F,7,13542,FALSE,13542
1979,F,8,14160,FALSE,14160
1979,F,9,14246,FALSE,14246
1979,F,10,14475,FALSE,14475
1979,F,11,14704,FALSE,14704
1979,F,12,14746,FALSE,14746
1979,F,13,15074,FALSE,15074
1979,F,14,15504,FALSE,15504
1979,F,15,15296,FALSE,15296
1979,F,16,14664,FALSE,14664
1979,F,17,14359,FALSE,14359
1979,F,18,13731,FALSE,13731
1979,F,19,13089,FALSE,13089
1979,F,20,12442,FALSE,12442
1979,F,21,12073,FALSE,12073
1979,F,22,11528,FALSE,11528
1979,F,23,10422,FALSE,10422
1979,F,24,9732,FALSE,9732
1979,F,25,9514,FALSE,9514
1979,F,26,9470,FALSE,9470
1979,F,27,9228,FALSE,9228
1979,F,28,9261,FALSE,9261
1979,F,29,9441,FALSE,9441
1979,F,30,9539,FALSE,9539
1979,F,31,9705,FALSE,9705
1979,F,32,9833,FALSE,9833
1979,F,33,9270,FALSE,9270
1979,F,34,9256,FALSE,9256
1979,F,35,9358,FALSE,9358
1979,F,36,9382,FALSE,9382
1979,F,37,8456,FALSE,8456
1979,F,38,8061,FALSE,8061
1979,F,39,8151,FALSE,8151
1979,F,40,8245,FALSE,8245
1979,F,41,7957,FALSE,7957
1979,F,42,8096,FALSE,8096
1979,F,43,8128,TRUE,7884
1979,F,44,7848,TRUE,7552
1979,F,45,7721,TRUE,7414
1979,F,46,7928,TRUE,7385
1979,F,47,7810,TRUE,7389
1979,F,48,8005,TRUE,7631
1979,F,49,7963,TRUE,7537
1979,F,50,7808,TRUE,7455
1979,F,51,7737,TRUE,7307
1979,F,52,7922,TRUE,7570
1979,F,53,7916,TRUE,7266
1979,F,54,7688,TRUE,7143
1979,F,55,7879,TRUE,7133
1979,F,56,7859,TRUE,7109
1979,F,57,8041,TRUE,7293
1979,F,58,8203,TRUE,7391
1979,F,59,8066,TRUE,7298
1979,F,60,7357,TRUE,6928
1979,F,61,6706,TRUE,6164
1979,F,62,6727,TRUE,6230
1979,F,63,6981,TRUE,6264
1979,F,64,7445,TRUE,6432
1979,F,65,7252,TRUE,5877
1979,F,66,7301,TRUE,5798
1979,F,67,7077,TRUE,5560
1979,F,68,7167,TRUE,5473
1979,F,69,6784,TRUE,5119
1979,F,70,6479,TRUE,4837
1979,F,71,6128,TRUE,4463
1979,F,72,5986,TRUE,4158
1979,F,73,5726,TRUE,3695
1979,F,74,5424,TRUE,3363
1979,F,75,4987,TRUE,3066
1979,F,76,4592,TRUE,2694
1979,F,77,4275,TRUE,2379
1979,F,78,4117,TRUE,2317
1979,F,79,3665,TRUE,2028
1979,F,80,3168,TRUE,1763
1979,F,81,2755,TRUE,1525
1979,F,82,2572,TRUE,1277
1979,F,83,2354,TRUE,1142
1979,F,84,1981,TRUE,948
1979,F,85,1689,TRUE,744
1979,F,86,1451,TRUE,588
1979,F,87,1170,TRUE,477
1979,F,88,856,TRUE,406
1979,F,89,656,TRUE,309
1979,F,90,2443,TRUE,666
1979,M,0,13551,TRUE,13261
1979,M,1,13012,TRUE,12694
1979,M,2,12963,TRUE,12565
1979,M,3,13085,TRUE,12245
1979,M,4,13410,TRUE,12389
1979,M,5,14010,TRUE,12890
1979,M,6,14496,TRUE,13241
1979,M,7,14929,TRUE,13542
1979,M,8,14778,TRUE,14160
1979,M,9,14911,TRUE,14246
1979,M,10,15116,TRUE,14475
1979,M,11,15458,TRUE,14704
1979,M,12,15506,TRUE,14746
1979,M,13,16113,TRUE,15074
1979,M,14,16438,TRUE,15504
1979,M,15,16022,TRUE,15296
1979,M,16,15450,TRUE,14664
